Title,Text,Source,URL
"
Parou o carro para urinar e esqueceu-se da mulher à beira da estrada

","
Um homem de 55 anos esqueceu-se da mulher à beira da estrada, depois de ter parado o carro para urinar. O caso sucedeu no dia de Natal.
O casal viajava às três da manhã, quando o homem precisou de ir à casa de banho. O homem estacionou a viatura à beira da estrada. A mulher perguntou-lhe porque não parou antes num posto de combustível, mas ele não respondeu, e também não se apercebeu que a mulher também saiu do carro.

O homem tornou a entrar no carro e seguiu viagem, convencido que a mulher estaria a dormir no banco de trás.
Perante a situação, a mulher decidiu caminhar até à povoação mais próxima – à qual chegou ao fim de mais de 2 horas a caminhar – e dirigiu-se à esquadra para que ligassem ao marido, visto que ela tinha deixado o telemóvel no carro.
Passadas 3 horas a polícia conseguiu finalmente entrar em contacto com o homem, que já tinha percorrido 160 quilómetros de distância. 
Avança a imprensa que, depois de regressar, o homem não queria acreditar que tinha seguido viagem sem a esposa… lamentou o sucedido, e revelou que quando regressou para buscar a mulher, os dois não discutiram.

",cmjornal.pt,http://www.semanarioextra.com/parou-o-carro-para-urinar-e-esqueceu-se-da-mulher-a-beira-da-estrada/
"
Alienígenas não visitam Portugal porque não há sinal de inteligência aqui, revela estudo

","
Um novo estudo em fase de pré-impressão publicado no arXiv sugere que extraterrestres inteligentes, podem não considerar interessantes planetas que apenas hospedam vida.
A verificar-se que a vida evoluiu noutros planetas da nossa galáxia, os alienígenas provavelmente estarão mais interessados ​​naqueles planetas onde há sinais não apenas de biologia, mas de tecnologia, escreve o autor do estudo Amri Wandel, astrofísico.

A Terra só emite sinais para o espaço (ondas de rádio) desde a década de 1930. Esses sinais já terão atingido cerca de 15.000 estrelas e planetas nas suas órbitas, mas isso é apenas uma pequena fração das cerca de 400 bilhões de estrelas na Via Láctea.
Wandel diz ainda que, a menos que as civilizações inteligentes sejam muito abundantes (mais de 100 milhões de planetas tecnologicamente avançados na Via Láctea), é provável que os sinais emitidos a partir da Terra não tenham alcançado outra forma de vida inteligente.
No estudo, Wandel oferece ainda outra explicação possível: talvez a vida seja muito comum na Via Láctea, e se muitos dos planetas que orbitam na zona habitável das estrelas abrigam vida, os alienígenas provavelmente não vão querer desperdiçar os seus recursos enviando sinais para todos os planetas – mas sim apenas para os mais avançados.

Nota: Este é um artigo de carácter humorístico/satírico com o objectivo de fazer rir. A informação aqui veiculada não corresponde à realidade. Qualquer semelhança com a realidade é mera coincidência.

",n/a,http://www.semanarioextra.com/alienigenas-nao-visitam-portugal-porque-nao-ha-sinal-de-inteligencia-aqui-revela-estudo/
"
Morreu a galinha que punha os Ovos Kinder

","
Uma triste notícia para quem, como nós, adora os famosos ovos Kinder. Possivelmente vamos deixar de os comer, uma vez que eles vão deixar de existir.
Infelizmente, morreu a galinha que punha os famosos ovos Kinder. Mesmo com acesso à ciência e às novas tecnologias, nunca conseguiram fazer com que outra galinha conseguisse por os ovos Kinder, apesar das inúmeras tentativas para aumentar a produção.

Com a notícia do falecimento da Teresa (nome da galinha), a empresa responsável emitiu um comunicado onde explica que, apesar de ainda existirem ovos em reserva, não sabem se vão conseguir dar continuidade à produção.
Será este o fim dos famosos ovos?

Nota: Este é um artigo de carácter humorístico/satírico com o objectivo de fazer rir. A informação aqui veiculada não corresponde à realidade. Qualquer semelhança com a realidade é mera coincidência.

",noticiasdem3rda.com,http://www.semanarioextra.com/morreu-a-galinha-que-punha-os-ovos-kinder/
"
Vaca à solta em Lisboa dá marrada em dois cidadãos que seguiam de trotinete

","
Uma vaca à solta pelas ruas de Lisboa, mais propriamente próximo da rotunda do relógio, foi filmada por um cidadão que se encontrava do lado contrário da estrada e que presenciou o insólito momento.
Depois de uma investida falhada contra um cidadão que estava junto a um pilar, a vaca desferiu uma marrada a dois cidadãos que tiveram o infortúnio de se cruzar com o animal.

Ora veja:

",n/a,http://www.semanarioextra.com/vaca-a-solta-em-lisboa-da-marrada-em-dois-cidadaos-que-seguiam-de-trotinete/
"
Simon Cowell de “America’s Got Talent” terá feito uma plástica e ficou irreconhecível

","
Simon Cowell, o apresentador de televisão inglês e o mais conhecido dos jurados do programa “America’s Got Talent”, está a ser altamente criticado após ter sido revelado o vídeo de promoção da nova edição do programa em Inglaterra.
Isto porque Simon, de 63 anos, aparece com os dentes demasiado brancos, com a cara muito alterada, as sobrancelhas elevadas e a testa totalmente lisa, muito provavelmente na sequência de uma operação plástica no rosto.

No vídeo Cowell está irreconhecível, e em muitos dos comentários pode ler-se “O que lhe aconteceu à cara?”, “Quase nem o reconheci”, “A sua cara parece estar a derreter”, “O que aconteceu à cara deste pobre rapaz? E o cabelo?”.

",magg.sapo.pt,http://www.semanarioextra.com/simon-cowell-de-americas-got-talent-tera-feito-uma-plastica-e-ficou-irreconhecivel/
"
Incêndio no centro comercial UBBO da Amadora faz feridos

","
Estão para já confirmados dois feridos no centro comercial UBBO, na Amadora, na sequência de uma avaria mecânica em um dos carros estacionados no parque do piso -2.
Por volta das 17h desta tarde soou o alarme no centro comercial a avisar os clientes, devido a uma viatura que estava a emanar grandes quantidades de fumo. O veículo não chegou a pegar fogo, mas foi necessário evacuar com urgência as viaturas que estavam próximas.

Os feridos, por inalação de fumo, estão a ser assistidos no local, revelaram os Bombeiros Voluntários da Amadora à imprensa.

",n/a,http://www.semanarioextra.com/incendio-no-centro-comercial-ubbo-antigo-dolce-vita-da-amadora-faz-feridos/
"
Tempestade “Zézinho” vai chegar a Portugal esta semana

","
Depois da tempestade “Sardão“, ao que parece o nosso país vai enfrentar mais um temporal, e já durante esta semana, ao que tudo indica ainda durante o fim de semana!
Está a caminho a Tempestade Zézinho, sendo que a notícia foi dada por alguns meteorologistas. Pareciam ser umas nuvens inofensivas durante o dia (embora com um formato estranho):

Mas ao por-do-sol parece ter começado a evoluir para tempestade, pois foi possível vislumbrar as nuvens a começarem a “acasalar”:

A Tempestade Zézinho trará alguns aguaceiros de norte a sul do país nos próximos dias, e as temperaturas devem descer drasticamente já durante a noite de hoje.

Todos os portugueses devem agasalhar-se e abrigar-se convenientemente até a tempestade passar, pois, como é sabido, “com o Zézinho não se brinca”. Cuidado!
Nota: este é um artigo de carácter humorístico. Qualquer semelhança entre a informação aqui veiculada e a realidade é pura coincidência.

",n/a,http://www.semanarioextra.com/tempestade-zezinho-vai-chegar-a-portugal-esta-semana/
"
Homem desaparecido há 30 anos regressa a casa com a mesma roupa

","
Vasile Gorgos está a fazer manchetes por todo o mundo, isto porque o idoso de 93 anos, regressou a casa depois de ter estado desaparecido mais de 30 anos, e precisamente com a mesma roupa que vestia quando desapareceu. No bolso trazia ainda o bilhete da viagem de comboio que fez (no último dia que foi visto pela família).
Foi em 1991 que Vasile Gorgos recebeu uma chamada para tratar de negócios noutra cidade. Na altura disse à mulher que a viagem não demoraria mais que umas horas, e supostamente apanhou o comboio de Ploiest para Bacau, na Roménia. Vasile não tornou a aparecer.

A família e os amigos realizaram buscas durante anos…como nunca o encontraram nem sequer havia pistas, Vasile foi dado como morto e fizeram-lhe um funeral simbólico, por forma à família e os amigos (convictos que ele teria morrido de alguma forma, ainda que estranha…) pudessem fazer o luto.
Mas eis que a 29 de agosto de 2021 Vasile reapareceu, com a mesma roupa vestida, e com o bilhete de comboio que tinha comprado.

O reaparecimento naquelas circunstâncias surpreendeu tudo e todos, mas foi quando o questionaram onde tinha andado que veio a surpresa maior, o idoso respondeu que esteve aquele tempo todo em casa!

A família não se conformou e julgou que o idoso estava senil, pelo que foram com ele ao médico. Após um “check-up” os médicos concluíram que estava tudo bem com Vasile, e que apesar de alguns problemas próprios da idade, a sua saúde física e mental estava em bom estado.
As autoridades ainda não têm respostas para o estranho caso, apenas sabem que o idoso chegou a casa de carro, mas não conseguiram determinar onde é que ele esteve estes anos todos.
O mistério está a dar azo a algumas teorias, entre as quais, de que Vasile terá sido raptado e alvo de algum tipo de experiência. Ninguém, nem mesmo o próprio Vasile parece saber o que se passou…certo é que ele perdeu 30 anos da vida, como se tivesse estado em coma!
",n/a,http://www.semanarioextra.com/homem-desaparecido-ha-30-anos-regressa-a-casa-com-a-mesma-roupa/
"
Supermercados aldrabam as embalagens para fazer os clientes pagarem mais

","
Um cidadão atento deu conta de um “esquema” quando efetuava as compras no supermercado. Na zona dos vegetais, estavam todos etiquetados com o peso e por conseguinte com o preço por quilo.
Acontece que ao pegar nesses itens pré-pesados e colocá-los numa balança, ele verificou que nenhum tinha o peso que estava marcado na etiqueta. A diferença em alguns casos chegava a ser de quase 200 gramas num quilo, ou seja, na prática um aumento de preço de quase 20% que passa despercebido à maioria das pessoas.

Não foi referido em que supermercado se passou isto, e embora se consiga perceber que o supermercado em questão não é em Portugal (no entanto muitos dos que operam cá, são marcas internacionais), na próxima vez que for às compras verifique bem o peso das coisas!

",n/a,http://www.semanarioextra.com/supermercados-aldrabam-as-embalagens-para-fazer-os-clientes-pagarem-mais/
"
Lancha “voadora” roubada do cais fechado da GNR

","
Uma lancha da GNR foi subtraída esta quarta-feira do cais onde estava atracada, em Vila Real de Santo António. A embarcação com cerca de 10 metros era usada para perseguições a alta velocidade na zona do Sotavento algarvio e no rio Guadiana.
O furto da potente embarcação semi-rígida terá acontecido às primeiras horas do dia, avança a imprensa, informação essa que já foi confirmada pela GNR que confirmou que o crime “terá ocorrido entre as 06h00 e as 07h00”. 

Foram feitas buscas pela GNR e pela Guardia Civil para tentar localizar a embarcação, que até ao momento permanece em parte incerta.

",cmjornal.pt,http://www.semanarioextra.com/lancha-voadora-roubada-do-cais-fechado-da-gnr/
"
Lisboa: Tornado em Alcântara e ruas da baixa completamente inundadas

","
O mau tempo que se verifica hoje um pouco por todo o país já causou imensos estragos, e há já muitas ruas intransitáveis, completamente inundadas, principalmente (mas não só) nas zonas mais baixas da capital:

Para além da chuva forte, também se fazem sentir ventos fortes em algumas zonas. 

Por volta das 14h, o escritor Afonso Reis Cabral partilhou nas redes sociais um vídeo onde se pode ver um tornado a passar na zona Alcântara e a levantar muitos detritos pelo ar:

",n/a,http://www.semanarioextra.com/lisboa-tornado-em-alcantara-e-ruas-da-baixa-completamente-inundadas/
"
Homem foi preso por matar ladrão com uma paulada em Alhos Vedros

","
O Ministério Público levou esta quarta-feira a primeiro interrogatório, um homem suspeito de homicídio em Alhos Vedros. No passado domingo, o homem verificou que lhe faltavam vários pertences em casa, e terá apresentado queixa à GNR.
Na segunda-feira, ao sair de casa o homem viu um indivíduo com pertences que facilmente reconheceu como sendo os que lhe tinham sido subtraídos da habitação, e dirigiu-se ao mesmo com um pau. O ladrão ignorou o homem e virou-lhe as costas, continuando a andar.

Terá, alegadamente, sido nesse momento que a vítima de furto deu com o pau no indivíduo, que caiu inanimado. O ladrão sofreu um traumatismo craniano e hemorragia cerebral, que viriam a resultar na sua morte.

",cmjornal.pt,http://www.semanarioextra.com/homem-foi-preso-por-matar-ladrao-com-uma-paulada-em-alhos-vedros/
"
Juros do crédito habitação vão disparar para próximo dos 4%

","
A previsão do Governo é que a taxa Euribor a 6 meses (a mais utilizada pelos portugueses no crédito à habitação) venha a sofrer um grande aumento até junho de 2023. Serão cerca de 3% numa previsão otimista, aumento esse que deverá também ser idêntico nos prazos a 12 e a 3 meses, e que deve manter-se até ao final do ano.
Num cenário também ele otimista, com um spread de 1% (muito poucas pessoas têm créditos com spread tão baixo hoje em dia), e para um empréstimo de 150 mil euros a 30 anos, quando somado aos 3% da Euribor, a prestação mensal a pagar ao banco será de cerca de 733€, ou seja, um agravamento de cerca de 133 euros mensais.

",cmjornal.pt,http://www.semanarioextra.com/juros-do-credito-habitacao-vao-disparar-para-proximo-dos-4/
"
Tragédia: dezenas de grades de cerveja caem do camião em Viana do Castelo

","
Esta manhã dezenas grades de cerveja caíram de um camião para a Estrada Nacional 308, em Vila de Punhe, Viana do Castelo.
Avança a imprensa que ao fazer uma curva apertada, o camião acabou por virar a carga para a estrada.

Dezenas de garrafas foram removidas da via de circulação, e o trânsito foi restabelecido, não havendo feridos a registar.

",cmjornal.pt,http://www.semanarioextra.com/tragedia-dezenas-de-grades-de-cerveja-caem-do-camiao-em-viana-do-castelo/
"
José Castelo Branco retido no aeroporto devido a 12 malas e 1 quadro que transportava

","
José Castelo Branco chegou na sexta-feira ao Aeroporto de Lisboa, e para além das 12 malas que o acompanhavam, trouxe consigo um objetivo: preparar uma exposição com objetos pessoais de Betty Grafstein, sua da mulher.
O “Marchand d’Art” como carinhosamente foi apelidado pelos jornalistas que o surpreenderam, confirmou aos mesmos que a exposição contará com roupas, calçado e acessórios de mulher, que Betty, agora com 93 anos, terá usado ao longo da vida, desde a juventude até aos dias de hoje.

",cmjornal.pt,http://www.semanarioextra.com/jose-castelo-branco-retido-no-aeroporto-devido-a-12-malas-e-1-quadro-que-transportava/
"
TAP compra frota de BMW para administradores executivos e diretores

","
A TAP encomendou dezenas de BMW plug-in híbridos e com valores de mercado a partir de 52 e dos 65 mil euros para os seus administradores executivos e diretores de topo.
Avança a imprensa que os carros vão começar a chegar no início do próximo ano, e destinam-se a substituir a atual frota automóvel da companhia aérea, composta na sua maioria por veículos Peugeot.

A TAP justifica a aquisição com “motivos ambientais” e com “benefícios fiscais associados a estas viaturas, menos poluentes”.

",n/a,http://www.semanarioextra.com/tap-compra-frota-de-bmw-para-administradores-executivos-e-diretores/
"
Homem filmado a mais de 100 km/h numa trotinete elétrica na Avenida Marginal em Oeiras

","
Na Avenida Marginal (EN6, que liga Lisboa a Cascais) um homem foi filmado por um motociclista, enquanto conduzia uma trotinete elétrica, circulando a mais de 100 km/h numa via cujo limite é de 50 km/h.
Avança a imprensa que o vídeo terá sido filmado esta semana, logo de manhã, e nele é possível ver como estes veículos conseguem atingir altas velocidades, e escapam a qualquer controlo de radar pois não têm matrícula.

Os radares captam o infrator, mas como não existe uma matrícula, as autoridades ficam impossibilitadas de emitir a coima.

",cmjornal.pt,http://www.semanarioextra.com/homem-filmado-a-mais-de-100-km-h-numa-trotinete-eletrica-na-avenida-marginal-em-oeiras/
"
Sonda da NASA prestes a colidir com asteroide para o desviar do planeta Terra

","
A NASA vai realizar um feito inédito aos primeiros minutos desta terça-feira: desviar a trajetória de um asteroide ao fazer colidir contra ele uma sonda.
Um teste de “defesa planetária” inovador que se espera conseguir proteger a Terra no futuro, caso se venha a verificar uma possível ameaça.

O momento do impacto poderá ser acompanhado ao vivo no canal da NASA no YouTube:

",n/a,http://www.semanarioextra.com/sonda-da-nasa-prestes-a-colidir-com-asteroide-para-o-desviar-do-planeta-terra/
"
Apoio de 125 euros vai começar a ser pago dia 20 de Outubro

","
O apoio extraordinário de 125 euros que o Governo anunciou, para ajudar a combater à inflação, vai começar a ser pago a partir do dia 20 de outubro, avançou Luís Marques Mendes no seu espaço de comentário semanal na SIC.
“Este cheque-família, a partir do dia 20 de outubro, começará a chegar às contas bancárias das famílias que a ele têm direito”, anunciou.

Luís Marques Mendes adiantou ainda que esse apoio vai abranger cinco milhões de portugueses “ou até mais”.

",noticiasaominuto.com,http://www.semanarioextra.com/apoio-de-125-euros-vai-comecar-a-ser-pago-dia-20-de-outubro/
"
Homem divorcia-se da mulher, no dia seguinte ela ganha o Euromilhões

","
Hugo Mata tinha muitos problemas com a sua mulher, e a gota de água deu-se no momento em que ele descobriu que ela o traía com o professor de pilates dela.
Nesse momento Hugo decidiu colocar um ponto final na relação e pediu o divórcio, mas o processo de divórcio ainda demorou vários meses. Foi nessa altura que sucedeu algo caricato e que Hugo certamente não previa… Um dia depois assinarem os papéis do divórcio…a sua mulher ganhou o Euromilhões!

Tendo ela feito o boletim vencedor no café que ambos frequentavam, não tardou a que a notícia se espalhasse pela localidade…resta agora a Hugo pensar o que teria sido da sua vida, caso tivesse assinado os papéis apenas um dia depois…dá que pensar!

Nota: Este é um artigo de carácter humorístico/satírico com o objectivo de fazer rir. A informação aqui veiculada não corresponde à realidade. Qualquer semelhança com a realidade é mera coincidência.

",noticiasdem3rda.com,http://www.semanarioextra.com/homem-divorcia-se-da-mulher-no-dia-seguinte-ela-ganha-o-euromilhoes/
"
Homem japonês é pago para não fazer nada

","
Shoji Morimoto tem o que muita gente considera um emprego de sonho: é pago para não fazer praticamente nada. Morimoto trabalhava numa editora e era acusado de “não fazer nada”. 
Foi então que decidiu usar a sua verdadeira vocação e ser pago para fazer companhia a estranhos. 

Alguns dos serviços que presta são por exemplo jogar às escondidas, ou até mesmo acenar a uma pessoa numa estação de comboios.

Shoji Morimoto, 38 anos, mora em Tóquio e cobra dez mil ienes (cerca de 71 euros) para estar com os clientes, ser simplesmente uma companhia. “Basicamente, alugo-me a mim próprio. O meu trabalho é estar onde os meus clientes queiram que eu esteja e não fazer nada em particular”, explica, adiantando que nos últimos quatro anos fez cerca de quatro mil sessões.
Não fazer nada não significa que Morimoto faça tudo. O japonês já recusou várias ofertas como mudar um frigorífico ou ir para o Camboja, e além disso não aceita quaisquer pedidos de natureza “amorosa”.

Um quarto da sua carteira são clientes habituais, e um dos clientes já o contratou 270 vezes. Antes encontrar a sua vocação, trabalhava numa editora e era muitas vezes chamado à atenção por “não fazer nada”. 
“Comecei a pensar no que aconteceria se utilizasse a minha capacidade de “não fazer nada” como um serviço para clientes”, disse. O modelo de negócio que criou é agora a única fonte de rendimento da família, ele, a esposa e o filho.

“As pessoas não têm de ser úteis de nenhuma forma específica”, concluiu.
",publico.pt,http://www.semanarioextra.com/homem-japones-e-pago-para-nao-fazer-nada/
"
Campeão mundial de Judo chumba no exame de acesso à PSP

","
O judoca português, Jorge Fonseca, que já deu a Portugal dois títulos mundiais e uma medalha de bronze olímpica, já tinha tornado público o sonho de ser polícia, mas chumbou nas provas culturais de acesso ao curso de formação de agentes da PSP.
O curso em questão iniciará ainda este ano, com 1200 vagas. Para as 1200 vagas candidataram-se 3500 pessoas, e o nome do atleta do Sporting consta da lista (publicada a 19 de setembro de 2022) de 238 candidatos reprovados nestes exames. 

Jorge Fonseca conseguiu uma nota de 7,75 valores (escala de 0 a 20) nas provas escritas, realizadas na Escola Prática de Polícia, em Torres Novas. A classificação das provas culturais representa 60% da nota final do candidato, e por conseguinte Jorge Fonseca já estará impedido de prosseguir para as provas físicas e psicotécnicas.

",cmjornal.pt,http://www.semanarioextra.com/campeao-mundial-de-judo-chumba-no-exame-de-acesso-a-psp/
